common,strat_id,psu_id,YEAR,ST,ID_CODE,WAVE,SUB_REG,MODE_FX,AREA_X,kod,sp_code,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102028,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,8603.2127095,8,8603.2127095,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102029,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,8603.2127095,8,8603.2127095,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102030,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,8603.2127095,8,8603.2127095,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102031,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,8603.2127095,8,8603.2127095,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102032,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,8603.2127095,8,8603.2127095,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102033,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,8603.2127095,8,8603.2127095,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102034,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,8603.2127095,8,8603.2127095,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102035,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,8603.2127095,8,8603.2127095,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102036,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,8603.2127095,8,8603.2127095,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102037,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,8603.2127095,8,8603.2127095,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102038,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,8603.2127095,8,8603.2127095,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102039,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,12906.196462,8,12906.196462,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102040,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,12906.196462,8,12906.196462,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102041,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,12906.196462,8,12906.196462,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102042,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,12906.196462,8,12906.196462,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102043,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,12906.196462,8,12906.196462,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102044,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,12906.196462,8,12906.196462,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102045,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,12906.196462,8,12906.196462,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102046,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,12906.196462,8,12906.196462,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531592520230102,2023,12,1592520230102047,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,12906.196462,8,12906.196462,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115001,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3123.4684105,8,3123.4684105,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115002,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3123.4684105,8,3123.4684105,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115003,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3123.4684105,8,3123.4684105,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115004,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3123.4684105,8,3123.4684105,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115005,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3123.4684105,8,3123.4684105,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
GAFFTOPSAIL CATFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115006,1,6,3,1,we,8777180101,0,1,0,0,0,1,0,0,0,0,5,01,3123.4684105,8,3123.4684105,1,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115007,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3123.4684105,8,3123.4684105,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
BLUEFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115008,1,6,3,1,we,8835250101,1,0,0,1,0,0,434,1.16,0,0,5,01,3123.4684105,8,3123.4684105,1,1.16,434,1,2023011253weS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115008,1,6,3,1,we,8835280303,1,0,0,1,0,0,282,0.5,0,0,5,01,3123.4684105,8,3123.4684105,1,0.5,282,1,2023011253weS:8AM-8PM,,0,05/05/2023
BLUEFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115009,1,6,3,1,we,8835250101,1,0,0,1,0,0,427,1.12,0,0,5,01,3123.4684105,8,3123.4684105,1,1.12,427,1,2023011253weS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115010,1,6,3,1,we,8835280303,0,0,1,0,1,0,0,0,624,4.3744748503,5,01,3123.4684105,8,3123.4684105,1,4.3744748503,624,1,2023011253weS:8AM-8PM,,0,05/05/2023
FLORIDA POMPANO,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115010,1,6,3,1,we,8835280901,0,0,1,0,1,0,0,0,378,0.94,5,01,3123.4684105,8,3123.4684105,1,0.94,378,1,2023011253weS:8AM-8PM,,0,05/05/2023
BLUEFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115011,1,6,3,1,we,8835250101,0,2,0,0,0,2,0,0,0,0,5,01,3123.4684105,8,3123.4684105,2,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
BLUEFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115012,1,6,3,1,we,8835250101,0,0,1,0,1,0,0,0,421,0.9,5,01,3123.4684105,8,3123.4684105,1,0.9,421,1,2023011253weS:8AM-8PM,,0,05/05/2023
BLUEFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115013,1,6,3,1,we,8835250101,0,30,0,0,0,30,0,0,0,0,5,01,25660.179999,8,25660.179999,30,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115014,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,25660.179999,8,25660.179999,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115015,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,25660.179999,8,25660.179999,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115016,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,25660.179999,8,25660.179999,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
BLUEFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115017,1,6,3,1,we,8835250101,1,0,0,1,0,0,409,0.96,0,0,5,01,25660.179999,8,25660.179999,1,0.96,409,1,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115018,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,25660.179999,8,25660.179999,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
BLUEFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115019,1,6,3,1,we,8835250101,4,3,0,4,0,3,1689,3.96,0,0,5,01,25660.179999,8,25660.179999,7,3.96,1689,4,2023011253weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115020,1,6,3,1,we,8738010101,0,4,0,0,0,4,0,0,0,0,5,01,25660.179999,8,25660.179999,4,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
BLUEFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115020,1,6,3,1,we,8835250101,0,9,0,0,0,9,0,0,0,0,5,01,25660.179999,8,25660.179999,9,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115021,1,6,3,1,we,8738010101,0,1,0,0,0,1,0,0,0,0,5,01,25660.179999,8,25660.179999,1,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
BLUEFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115021,1,6,3,1,we,8835250101,0,5,0,0,0,5,0,0,0,0,5,01,25660.179999,8,25660.179999,5,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
LADYFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115022,1,6,3,1,we,8738010101,0,1,0,0,0,1,0,0,0,0,5,01,25660.179999,8,25660.179999,1,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
BLUEFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115022,1,6,3,1,we,8835250101,0,7,0,0,0,7,0,0,0,0,5,01,25660.179999,8,25660.179999,7,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115022,1,6,3,1,we,8835280303,0,2,0,0,0,2,0,0,0,0,5,01,25660.179999,8,25660.179999,2,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
COBIA,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115023,1,6,3,1,we,8835260101,0,1,0,0,0,1,0,0,0,0,5,01,25660.179999,8,25660.179999,1,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
FLORIDA POMPANO,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115023,1,6,3,1,we,8835280901,0,1,0,0,0,1,0,0,0,0,5,01,25660.179999,8,25660.179999,1,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
BLUEFISH,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115024,1,6,3,1,we,8835250101,0,15,3,0,3,15,0,0,962,1.54,5,01,25660.179999,8,25660.179999,18,1.54,962,3,2023011253weS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115024,1,6,3,1,we,8835280303,0,4,0,0,0,4,0,0,0,0,5,01,25660.179999,8,25660.179999,4,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
FLORIDA POMPANO,2023011253weS:8AM-8PM,2023112531592520230115,2023,12,1592520230115024,1,6,3,1,we,8835280901,0,0,2,0,2,0,0,0,590,1.18,5,01,25660.179999,8,25660.179999,2,1.18,590,2,2023011253weS:8AM-8PM,,0,05/05/2023
,2023021253weS:8AM-8PM,2023112531592520230204,2023,12,1592520230204001,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,5942.408464,8,5942.408464,0,0,0,0,2023021253weS:8AM-8PM,,0,05/05/2023
,2023021253weS:8AM-8PM,2023112531592520230204,2023,12,1592520230204002,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,5942.408464,8,5942.408464,0,0,0,0,2023021253weS:8AM-8PM,,0,05/05/2023
UNIDENTIFIED FISH,2023021253wdS:8AM-8PM,2023112531592520230216,2023,12,1592520230216001,1,6,3,1,wd,1000000000,0,1,0,0,0,1,0,0,0,0,5,02,12339.718896,8,12339.718896,1,0,0,0,2023021253wdS:8AM-8PM,,0,05/05/2023
MORAY FAMILY,2023021253wdS:8AM-8PM,2023112531592520230216,2023,12,1592520230216002,1,6,3,1,wd,8741050000,0,6,0,0,0,6,0,0,0,0,5,02,12339.718896,8,12339.718896,6,0,0,0,2023021253wdS:8AM-8PM,,0,05/05/2023
,2023021253wdS:8AM-8PM,2023112531592520230216,2023,12,1592520230216003,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,02,12339.718896,8,12339.718896,0,0,0,0,2023021253wdS:8AM-8PM,,0,05/05/2023
BLUE RUNNER,2023021253wdS:8AM-8PM,2023112531592520230216,2023,12,1592520230216004,1,6,3,1,wd,8835280306,0,0,1,0,1,0,0,0,268,0.32,5,02,12339.718896,8,12339.718896,1,0.32,268,1,2023021253wdS:8AM-8PM,,0,05/05/2023
DRUM FAMILY,2023021253wdS:8AM-8PM,2023112531592520230216,2023,12,1592520230216004,1,6,3,1,wd,8835440000,0,0,3,0,3,0,0,0,0,0,5,02,12339.718896,8,12339.718896,3,0,0,3,2023021253wdS:8AM-8PM,,0,05/05/2023
SAND DRUM,2023021253wdS:8AM-8PM,2023112531592520230216,2023,12,1592520230216005,1,6,3,1,wd,8835441101,0,0,12,0,12,0,0,0,3021.6,2.64,5,02,12339.718896,8,12339.718896,12,2.64,3021.6,12,2023021253wdS:8AM-8PM,,0,05/05/2023
,2023021253wdS:8AM-8PM,2023112531592520230216,2023,12,1592520230216006,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,02,12339.718896,8,12339.718896,0,0,0,0,2023021253wdS:8AM-8PM,,0,05/05/2023
SAND DRUM,2023021253wdS:8AM-8PM,2023112531592520230216,2023,12,1592520230216007,1,6,3,1,wd,8835441101,1,0,0,1,0,0,280,0.24,0,0,5,02,29763.226755,8,29763.226755,1,0.24,280,1,2023021253wdS:8AM-8PM,,0,05/05/2023
,2023021253wdS:8AM-8PM,2023112531592520230216,2023,12,1592520230216008,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,02,29763.226755,8,29763.226755,0,0,0,0,2023021253wdS:8AM-8PM,,0,05/05/2023
SAND DRUM,2023021253wdS:8AM-8PM,2023112531592520230216,2023,12,1592520230216009,1,6,3,1,wd,8835441101,0,0,4,0,4,0,0,0,961,0.8,5,02,29763.226755,8,29763.226755,4,0.8,961,4,2023021253wdS:8AM-8PM,,0,05/05/2023
GRAY TRIGGERFISH,2023021253weS:8AM-8PM,2023112531592520230225,2023,12,1592520230225001,1,6,3,1,we,8860020201,0,1,0,0,0,1,0,0,0,0,5,02,5160.6299065,8,5160.6299065,1,0,0,0,2023021253weS:8AM-8PM,,0,05/05/2023
ATLANTIC SPADEFISH,2023021253weS:8AM-8PM,2023112531592520230225,2023,12,1592520230225002,1,6,3,1,we,8835520101,0,1,0,0,0,1,0,0,0,0,5,02,5160.6299065,8,5160.6299065,1,0,0,0,2023021253weS:8AM-8PM,,0,05/05/2023
,2023021253weS:8AM-8PM,2023112531592520230225,2023,12,1592520230225003,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,5160.6299065,8,5160.6299065,0,0,0,0,2023021253weS:8AM-8PM,,0,05/05/2023
,2023021253weS:8AM-8PM,2023112531592520230225,2023,12,1592520230225004,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,5160.6299065,8,5160.6299065,0,0,0,0,2023021253weS:8AM-8PM,,0,05/05/2023
,2023021253weS:8AM-8PM,2023112531592520230225,2023,12,1592520230225005,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,7570.6909828,8,7570.6909828,0,0,0,0,2023021253weS:8AM-8PM,,0,05/05/2023
,2023021253weS:8AM-8PM,2023112531592520230225,2023,12,1592520230225006,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,7570.6909828,8,7570.6909828,0,0,0,0,2023021253weS:8AM-8PM,,0,05/05/2023
,2023021253weS:8AM-8PM,2023112531592520230225,2023,12,1592520230225007,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,7570.6909828,8,7570.6909828,0,0,0,0,2023021253weS:8AM-8PM,,0,05/05/2023
,2023021253weS:8AM-8PM,2023112531592520230225,2023,12,1592520230225008,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,7570.6909828,8,7570.6909828,0,0,0,0,2023021253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101001,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101002,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101003,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101004,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101005,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101006,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101007,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101008,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101009,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101010,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101011,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101012,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101013,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101014,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101015,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,27299.187762,8,27299.187762,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101016,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3160.2630096,8,3160.2630096,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101017,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3160.2630096,8,3160.2630096,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101018,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3160.2630096,8,3160.2630096,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101019,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3160.2630096,8,3160.2630096,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101020,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3160.2630096,8,3160.2630096,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101021,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3160.2630096,8,3160.2630096,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101022,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3160.2630096,8,3160.2630096,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101023,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3160.2630096,8,3160.2630096,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230101,2023,12,1592620230101024,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,3160.2630096,8,3160.2630096,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253weS:8AM-8PM,2023112531592620230120,2023,12,1592620230120001,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,8189.5142822,8,8189.5142822,0,0,0,0,2023011253weS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531594020230117,2023,12,1594020230117001,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,11416.623049,8,11416.623049,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531594020230117,2023,12,1594020230117002,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,11416.623049,8,11416.623049,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
BLUE RUNNER,2023011253wdS:8AM-8PM,2023112531594020230117,2023,12,1594020230117003,1,6,3,1,wd,8835280306,0,0,2,0,2,0,0,0,572,1,5,01,11416.623049,8,11416.623049,2,1,572,2,2023011253wdS:8AM-8PM,,0,05/05/2023
MACKEREL FAMILY,2023011253wdS:8AM-8PM,2023112531594020230117,2023,12,1594020230117003,1,6,3,1,wd,8850030000,0,0,3,0,3,0,0,0,0,0,5,01,11416.623049,8,11416.623049,3,0,0,3,2023011253wdS:8AM-8PM,,0,05/05/2023
SPANISH MACKEREL,2023011253wdS:8AM-8PM,2023112531594020230117,2023,12,1594020230117004,1,6,3,1,wd,8850030502,1,0,0,1,0,0,349,0.34,0,0,5,01,11416.623049,8,11416.623049,1,0.34,349,1,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531594020230117,2023,12,1594020230117005,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,16757.60257,8,16757.60257,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531594020230117,2023,12,1594020230117006,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,16757.60257,8,16757.60257,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
BLUEFISH,2023011253wdS:8AM-8PM,2023112531594020230117,2023,12,1594020230117008,1,6,3,1,wd,8835250101,0,2,0,0,0,2,0,0,0,0,5,01,16757.60257,8,16757.60257,2,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023011253wdS:8AM-8PM,2023112531594020230117,2023,12,1594020230117008,1,6,3,1,wd,8835280303,0,3,0,0,0,3,0,0,0,0,5,01,16757.60257,8,16757.60257,3,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
,2023011253wdS:8AM-8PM,2023112531594020230117,2023,12,1594020230117009,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,16757.60257,8,16757.60257,0,0,0,0,2023011253wdS:8AM-8PM,,0,05/05/2023
CREVALLE JACK,2023011253wdS:8AM-8PM,2023112531594020230117,2023,12,1594020230117010,1,6,3,1,wd,8835280303,3,0,0,3,0,0,1533,9.3800240385,0,0,5,01,16757.60257,8,16757.60257,3,9.3800240385,1533,3,2023011253wdS:8AM-8PM,,0,05/05/2023
